actual_price,predicted_price,residual,absolute_error,percentage_error,signed_percentage_error,price_band
19990.0,17132.48,2857.51953125,2857.51953125,14.294745028764384,14.294745028764384,Low
31990.0,29880.35,2109.650390625,2109.650390625,6.59471832017818,6.59471832017818,Mid
48990.0,47761.56,1228.44140625,1228.44140625,2.5075350199020208,2.5075350199020208,High
9995.0,14562.8545,-4567.8544921875,4567.8544921875,45.701395619684845,-45.701395619684845,Low
19990.0,19562.84,427.16015625,427.16015625,2.136869215857929,2.136869215857929,Low
12800.0,11218.472,1581.5283203125,1581.5283203125,12.355690002441406,12.355690002441406,Low
5990.0,7949.571,-1959.57080078125,1959.57080078125,32.71403674092237,-32.71403674092237,Low
23999.0,20952.617,3046.3828125,3046.3828125,12.693790626692781,12.693790626692781,Mid
39499.0,41298.27,-1799.26953125,1799.26953125,4.555228059571129,-4.555228059571129,High
75990.0,69643.72,6346.28125,6346.28125,8.35146894328201,8.35146894328201,High
13500.0,15731.54,-2231.5400390625,2231.5400390625,16.529926215277776,-16.529926215277776,Low
34990.0,38103.297,-3113.296875,3113.296875,8.89767612174907,-8.89767612174907,Mid
19990.0,17375.096,2614.904296875,2614.904296875,13.081062015382692,13.081062015382692,Low
42499.0,46449.715,-3950.71484375,3950.71484375,9.296018362196758,-9.296018362196758,High
35890.0,30952.56,4937.439453125,4937.439453125,13.757145313806074,13.757145313806074,Mid
47888.0,44429.273,3458.7265625,3458.7265625,7.222532915344136,7.222532915344136,High
82900.0,82768.77,131.2265625,131.2265625,0.15829500904704463,0.15829500904704463,High
29950.0,33451.22,-3501.21875,3501.21875,11.69021285475793,-11.69021285475793,Mid
26527.0,33034.195,-6507.1953125,6507.1953125,24.530460709842803,-24.530460709842803,Mid
21650.0,23296.69,-1646.689453125,1646.689453125,7.605955903579677,-7.605955903579677,Low
30900.0,28930.465,1969.53515625,1969.53515625,6.373900182038835,6.373900182038835,Mid
10990.0,11640.664,-650.6640625,650.6640625,5.9205101228389445,-5.9205101228389445,Low
26990.0,28864.707,-1874.70703125,1874.70703125,6.945931942386069,-6.945931942386069,Mid
21990.0,22184.527,-194.52734375,194.52734375,0.8846172976352888,-0.8846172976352888,Low
43498.0,53093.188,-9595.1875,9595.1875,22.058916501908133,-22.058916501908133,High
40888.0,33985.016,6902.984375,6902.984375,16.882665757679515,16.882665757679515,High
26999.0,21801.158,5197.841796875,5197.841796875,19.251978950609285,19.251978950609285,Mid
33990.0,30131.203,3858.796875,3858.796875,11.352741615180935,11.352741615180935,Mid
71850.0,61141.223,10708.77734375,10708.77734375,14.904352600904664,14.904352600904664,High
26990.0,22654.83,4335.169921875,4335.169921875,16.062133834290478,16.062133834290478,Mid
25490.0,24096.67,1393.330078125,1393.330078125,5.46618312328364,5.46618312328364,Mid
31990.0,29729.045,2260.955078125,2260.955078125,7.067693273288528,7.067693273288528,Mid
64777.0,61568.016,3208.984375,3208.984375,4.953894707998209,4.953894707998209,High
45490.0,44267.03,1222.96875,1222.96875,2.6884342712684104,2.6884342712684104,High
22990.0,23465.133,-475.1328125,475.1328125,2.0666933993040453,-2.0666933993040453,Mid
60880.0,70211.17,-9331.171875,9331.171875,15.327154853810775,-15.327154853810775,High
38998.0,44546.246,-5548.24609375,5548.24609375,14.227001625083338,-14.227001625083338,High
24998.0,27553.754,-2555.75390625,2555.75390625,10.223833531682534,-10.223833531682534,Mid
42800.0,42010.773,789.2265625,789.2265625,1.8439872955607477,1.8439872955607477,High
11899.0,15414.861,-3515.861328125,3515.861328125,29.547536163753257,-29.547536163753257,Low
17990.0,11890.49,6099.509765625,6099.509765625,33.90500147651473,33.90500147651473,Low
27490.0,26782.145,707.85546875,707.85546875,2.5749562340851218,2.5749562340851218,Mid
13500.0,14864.724,-1364.7236328125,1364.7236328125,10.109063946759258,-10.109063946759258,Low
76898.0,84246.94,-7348.9375,7348.9375,9.55673424536399,-9.55673424536399,High
31990.0,38229.457,-6239.45703125,6239.45703125,19.50439834713973,-19.50439834713973,Mid
499990.0,155838.23,344151.765625,344151.765625,68.83172975959519,68.83172975959519,High
48788.0,55349.824,-6561.82421875,6561.82421875,13.449668399503976,-13.449668399503976,High
96153.0,75030.56,21122.4375,21122.4375,21.967528314249165,21.967528314249165,High
21705.0,16039.007,5665.9931640625,5665.9931640625,26.10455270243032,26.10455270243032,Low
29990.0,30599.994,-609.994140625,609.994140625,2.033991799349783,-2.033991799349783,Mid
17988.0,17407.14,580.859375,580.859375,3.2291492939737605,3.2291492939737605,Low
15999.0,13608.913,2390.0869140625,2390.0869140625,14.938976898946809,14.938976898946809,Low
29990.0,26469.531,3520.46875,3520.46875,11.738808769589863,11.738808769589863,Mid
39495.0,40782.22,-1287.21875,1287.21875,3.259194201797696,-3.259194201797696,High
59980.0,52973.27,7006.73046875,7006.73046875,11.681778040596866,11.681778040596866,High
16850.0,16125.821,724.1787109375,724.1787109375,4.297796504080119,4.297796504080119,Low
39978.0,52044.457,-12066.45703125,12066.45703125,30.18274308682275,-30.18274308682275,High
40990.0,41279.605,-289.60546875,289.60546875,0.7065271255184191,-0.7065271255184191,High
59990.0,48390.703,11599.296875,11599.296875,19.335384022337056,19.335384022337056,High
21990.0,24629.93,-2639.9296875,2639.9296875,12.005137278308322,-12.005137278308322,Low
38850.0,45911.438,-7061.4375,7061.4375,18.176158301158303,-18.176158301158303,High
36950.0,39619.16,-2669.16015625,2669.16015625,7.223708135994587,-7.223708135994587,Mid
35480.0,34024.516,1455.484375,1455.484375,4.102267122322435,4.102267122322435,Mid
31998.0,34878.977,-2880.9765625,2880.9765625,9.003614483717733,-9.003614483717733,Mid
13488.0,12365.137,1122.86328125,1122.86328125,8.324905703217675,8.324905703217675,Low
64990.0,68651.46,-3661.4609375,3661.4609375,5.6338835782428065,-5.6338835782428065,High
15990.0,18673.41,-2683.41015625,2683.41015625,16.781802102876796,-16.781802102876796,Low
27990.0,26076.098,1913.90234375,1913.90234375,6.837807587531261,6.837807587531261,Mid
28990.0,30528.055,-1538.0546875,1538.0546875,5.305466324594688,-5.305466324594688,Mid
49880.0,45290.203,4589.796875,4589.796875,9.201677776663994,9.201677776663994,High
84999.0,76822.195,8176.8046875,8176.8046875,9.619883395687008,9.619883395687008,High
27990.0,26288.67,1701.330078125,1701.330078125,6.078349689621294,6.078349689621294,Mid
69800.0,76304.79,-6504.7890625,6504.7890625,9.319182037965616,-9.319182037965616,High
42990.0,42131.387,858.61328125,858.61328125,1.9972395469876714,1.9972395469876714,High
26990.0,27594.752,-604.751953125,604.751953125,2.2406519196924783,-2.2406519196924783,Mid
26999.0,22875.068,4123.931640625,4123.931640625,15.274386609226267,15.274386609226267,Mid
29950.0,32133.256,-2183.255859375,2183.255859375,7.2896689795492495,-7.2896689795492495,Mid
53888.0,56946.46,-3058.4609375,3058.4609375,5.675588141144596,-5.675588141144596,High
22999.0,21735.22,1263.779296875,1263.779296875,5.494931505174138,5.494931505174138,Mid
32888.0,33074.418,-186.41796875,186.41796875,0.5668267111104355,-0.5668267111104355,Mid
49977.0,48591.27,1385.73046875,1385.73046875,2.7727363962422715,2.7727363962422715,High
27990.0,29083.475,-1093.474609375,1093.474609375,3.9066616983744193,-3.9066616983744193,Mid
123888.0,56072.77,67815.23046875,67815.23046875,54.73914379822905,54.73914379822905,High
33990.0,33425.07,564.9296875,564.9296875,1.662046741688732,1.662046741688732,Mid
64990.0,64396.63,593.37109375,593.37109375,0.9130190702415756,0.9130190702415756,High
79988.0,91640.555,-11652.5546875,11652.5546875,14.567878541156173,-14.567878541156173,High
45986.0,33238.344,12747.65625,12747.65625,27.72073294046014,27.72073294046014,High
11990.0,10069.285,1920.71484375,1920.71484375,16.019306453294412,16.019306453294412,Low
15990.0,17868.807,-1878.806640625,1878.806640625,11.749885182145091,-11.749885182145091,Low
14990.0,6162.7544,8827.24560546875,8827.24560546875,58.887562411399266,58.887562411399266,Low
32999.0,31452.635,1546.365234375,1546.365234375,4.68609725862905,4.68609725862905,Mid
23990.0,25766.59,-1776.58984375,1776.58984375,7.405543325343893,-7.405543325343893,Mid
53900.0,56891.637,-2991.63671875,2991.63671875,5.550346416975882,-5.550346416975882,High
27999.0,26819.54,1179.4609375,1179.4609375,4.212510937890639,4.212510937890639,Mid
46990.0,53719.56,-6729.55859375,6729.55859375,14.32125684986167,-14.32125684986167,High
35280.0,33876.06,1403.94140625,1403.94140625,3.9794257546768708,3.9794257546768708,Mid
39990.0,39869.02,120.98046875,120.98046875,0.302526803575894,0.302526803575894,High
32990.0,30228.775,2761.224609375,2761.224609375,8.369883629508942,8.369883629508942,Mid
9990.0,8246.756,1743.244140625,1743.244140625,17.44989129754755,17.44989129754755,Low
25490.0,24133.307,1356.693359375,1356.693359375,5.322453351804629,5.322453351804629,Mid
22990.0,25948.832,-2958.83203125,2958.83203125,12.870082780556762,-12.870082780556762,Mid
23888.0,26236.273,-2348.2734375,2348.2734375,9.8303476117716,-9.8303476117716,Mid
21000.0,24342.135,-3342.134765625,3342.134765625,15.914927455357141,-15.914927455357141,Low
20390.0,21252.387,-862.38671875,862.38671875,4.229459140510055,-4.229459140510055,Low
26990.0,26418.031,571.96875,571.96875,2.1191876620970733,2.1191876620970733,Mid
16990.0,16986.83,3.169921875,3.169921875,0.018657574308416715,0.018657574308416715,Low
35999.0,32187.023,3811.9765625,3811.9765625,10.589117926886859,10.589117926886859,Mid
25700.0,24337.236,1362.763671875,1362.763671875,5.302582380836576,5.302582380836576,Mid
21995.0,23611.701,-1616.701171875,1616.701171875,7.350312215844509,-7.350312215844509,Low
92490.0,76988.02,15501.9765625,15501.9765625,16.760705549248566,16.760705549248566,High
31990.0,34943.633,-2953.6328125,2953.6328125,9.232987847764926,-9.232987847764926,Mid
79990.0,80792.22,-802.21875,802.21875,1.0028987998499812,-1.0028987998499812,High
10999.0,10912.982,86.017578125,86.017578125,0.7820490783253022,0.7820490783253022,Low
7990.0,5929.916,2060.083984375,2060.083984375,25.78327890331665,25.78327890331665,Low
17999.0,20944.066,-2945.06640625,2945.06640625,16.36238905633646,-16.36238905633646,Low
21290.0,23472.676,-2182.67578125,2182.67578125,10.252117337952091,-10.252117337952091,Low
13990.0,16177.75,-2187.75,2187.75,15.63795568263045,-15.63795568263045,Low
39990.0,42013.02,-2023.01953125,2023.01953125,5.058813531507877,-5.058813531507877,High
39880.0,43966.207,-4086.20703125,4086.20703125,10.246256347166499,-10.246256347166499,High
39990.0,32937.773,7052.2265625,7052.2265625,17.63497515003751,17.63497515003751,High
34950.0,40245.16,-5295.16015625,5295.16015625,15.150672836194564,-15.150672836194564,Mid
18980.0,15274.3545,3705.6455078125,3705.6455078125,19.52394893473393,19.52394893473393,Low
12990.0,13731.351,-741.3505859375,741.3505859375,5.707086881735951,-5.707086881735951,Low
14995.0,16677.078,-1682.078125,1682.078125,11.21759336445482,-11.21759336445482,Low
21990.0,22349.535,-359.53515625,359.53515625,1.634993889267849,-1.634993889267849,Low
11999.0,13166.79,-1167.7900390625,1167.7900390625,9.732394691745146,-9.732394691745146,Low
71988.0,67224.28,4763.71875,4763.71875,6.61737893815636,6.61737893815636,High
68970.0,77815.875,-8845.875,8845.875,12.82568508046977,-12.82568508046977,High
16990.0,18801.72,-1811.720703125,1811.720703125,10.66345322616245,-10.66345322616245,Low
13999.0,13347.1,651.900390625,651.900390625,4.656763987606258,4.656763987606258,Low
63632.0,64367.22,-735.21875,735.21875,1.1554229790042745,-1.1554229790042745,High
9990.0,10176.104,-186.103515625,186.103515625,1.8628980543043046,-1.8628980543043046,Low
54888.0,48672.617,6215.3828125,6215.3828125,11.32375530626002,11.32375530626002,High
199990.0,80192.53,119797.46875,119797.46875,59.901729461473074,59.901729461473074,High
18999.0,24279.418,-5280.41796875,5280.41796875,27.793136316385077,-27.793136316385077,Low
24490.0,24012.98,477.01953125,477.01953125,1.9478135208248264,1.9478135208248264,Mid
69990.0,67854.22,2135.78125,2135.78125,3.0515520074296325,3.0515520074296325,High
9000.0,8967.929,32.0712890625,32.0712890625,0.35634765625,0.35634765625,Low
45990.0,45516.277,473.72265625,473.72265625,1.0300557865840398,1.0300557865840398,High
39995.0,37886.535,2108.46484375,2108.46484375,5.271821087010877,5.271821087010877,High
39350.0,45752.51,-6402.51171875,6402.51171875,16.27067781130877,-16.27067781130877,High
33996.0,32914.566,1081.43359375,1081.43359375,3.1810612829450524,3.1810612829450524,Mid
29990.0,20537.7,9452.30078125,9452.30078125,31.518175329276428,31.518175329276428,Mid
29990.0,30720.818,-730.818359375,730.818359375,2.436873489079693,-2.436873489079693,Mid
23990.0,17204.445,6785.5546875,6785.5546875,28.284929918716134,28.284929918716134,Mid
50988.0,55214.062,-4226.0625,4226.0625,8.288347258178396,-8.288347258178396,High
44990.0,44944.816,45.18359375,45.18359375,0.10043030395643476,0.10043030395643476,High
108588.0,183715.31,-75127.3125,75127.3125,69.18564896673665,-69.18564896673665,High
33990.0,31427.748,2562.251953125,2562.251953125,7.538252289276258,7.538252289276258,Mid
19950.0,18902.531,1047.46875,1047.46875,5.25046992481203,5.25046992481203,Low
36499.0,35301.61,1197.390625,1197.390625,3.2806121400586314,3.2806121400586314,Mid
1895.0,7976.29,-6081.2900390625,6081.2900390625,320.9124031167546,-320.9124031167546,Low
47990.0,43032.125,4957.875,4957.875,10.331058553865388,10.331058553865388,High
24990.0,25730.074,-740.07421875,740.07421875,2.961481467587035,-2.961481467587035,Mid
47880.0,50471.918,-2591.91796875,2591.91796875,5.41336250783208,-5.41336250783208,High
10999.0,7742.8384,3256.16162109375,3256.16162109375,29.604160569994995,29.604160569994995,Low
42975.0,43641.36,-666.359375,666.359375,1.5505744618964514,-1.5505744618964514,High
42990.0,46679.13,-3689.12890625,3689.12890625,8.581365215747848,-8.581365215747848,High
58490.0,54872.797,3617.203125,3617.203125,6.184310352196957,6.184310352196957,High
25990.0,25842.363,147.63671875,147.63671875,0.5680520151981531,0.5680520151981531,Mid
21999.0,21094.434,904.56640625,904.56640625,4.111852385335697,4.111852385335697,Low
17990.0,17388.094,601.90625,601.90625,3.3457823790994996,3.3457823790994996,Low
25950.0,31300.621,-5350.62109375,5350.62109375,20.61896375240848,-20.61896375240848,Mid
22990.0,24415.258,-1425.2578125,1425.2578125,6.19946851892127,-6.19946851892127,Mid
47744.0,44124.61,3619.390625,3619.390625,7.58082821925268,7.58082821925268,High
12995.0,13637.654,-642.654296875,642.654296875,4.945396666987302,-4.945396666987302,Low
29950.0,27945.855,2004.14453125,2004.14453125,6.691634494991653,6.691634494991653,Mid
29990.0,24371.566,5618.43359375,5618.43359375,18.734356764754917,18.734356764754917,Mid
15974.0,16087.233,-113.2333984375,113.2333984375,0.70886063877238,-0.70886063877238,Low
31990.0,29273.9,2716.099609375,2716.099609375,8.490464549468584,8.490464549468584,Mid
38988.0,39658.438,-670.4375,670.4375,1.7195996203960193,-1.7195996203960193,High
239990.0,98430.4,141559.6015625,141559.6015625,58.9856250520855,58.9856250520855,High
19990.0,18146.13,1843.869140625,1843.869140625,9.223957681965983,9.223957681965983,Low
19995.0,21432.709,-1437.708984375,1437.708984375,7.1903425075018745,-7.1903425075018745,Low
51990.0,51973.383,16.6171875,16.6171875,0.03196227639930756,0.03196227639930756,High
51842.0,42995.164,8846.8359375,8846.8359375,17.064997371822074,17.064997371822074,High
19913.0,18127.104,1785.896484375,1785.896484375,8.968495376763922,8.968495376763922,Low
23995.0,17275.953,6719.046875,6719.046875,28.001862367159823,28.001862367159823,Mid
40990.0,44172.902,-3182.90234375,3182.90234375,7.765070367772628,-7.765070367772628,High
43990.0,42429.934,1560.06640625,1560.06640625,3.546411471357127,3.546411471357127,High
61880.0,67654.555,-5774.5546875,5774.5546875,9.331859546703297,-9.331859546703297,High
14995.0,13500.477,1494.5234375,1494.5234375,9.966811853951317,9.966811853951317,Low
43490.0,43721.848,-231.84765625,231.84765625,0.5331056708438722,-0.5331056708438722,High
31990.0,30977.781,1012.21875,1012.21875,3.1641723976242577,3.1641723976242577,Mid
44900.0,59878.625,-14978.625,14978.625,33.35996659242761,-33.35996659242761,High
16998.0,20572.516,-3574.515625,3574.515625,21.029036504294623,-21.029036504294623,Low
21990.0,21741.566,248.43359375,248.43359375,1.1297571339245112,1.1297571339245112,Low
36990.0,35128.78,1861.21875,1861.21875,5.031680859691809,5.031680859691809,Mid
79490.0,70982.4,8507.6015625,8507.6015625,10.702731868788527,10.702731868788527,High
22770.0,24339.93,-1569.9296875,1569.9296875,6.8947285353535355,-6.8947285353535355,Low
25990.0,21658.018,4331.982421875,4331.982421875,16.667881577048867,16.667881577048867,Mid
23900.0,29005.75,-5105.75,5105.75,21.362970711297073,-21.362970711297073,Mid
26990.0,24948.547,2041.453125,2041.453125,7.563738884772138,7.563738884772138,Mid
81569.0,101047.08,-19478.078125,19478.078125,23.87926556044576,-23.87926556044576,High
22900.0,17967.17,4932.830078125,4932.830078125,21.540742699235807,21.540742699235807,Low
29990.0,25383.531,4606.46875,4606.46875,15.36001583861287,15.36001583861287,Mid
47990.0,42605.633,5384.3671875,5384.3671875,11.219769092519275,11.219769092519275,High
12990.0,12367.578,622.421875,622.421875,4.791546381832179,4.791546381832179,Low
71984.0,65559.76,6424.2421875,6424.2421875,8.924541825266726,8.924541825266726,High
69900.0,79306.87,-9406.8671875,9406.8671875,13.4576068490701,-13.4576068490701,High
16995.0,15482.239,1512.7607421875,1512.7607421875,8.90121060422183,8.90121060422183,Low
89890.0,81734.68,8155.3203125,8155.3203125,9.072555693069306,9.072555693069306,High
23990.0,19692.64,4297.359375,4297.359375,17.913127865777405,17.913127865777405,Mid
15990.0,10124.427,5865.5732421875,5865.5732421875,36.6827594883521,36.6827594883521,Low
58490.0,58732.824,-242.82421875,242.82421875,0.41515510129936745,-0.41515510129936745,High
39990.0,37441.277,2548.72265625,2548.72265625,6.373399990622655,6.373399990622655,High
9500.0,10475.684,-975.68359375,975.68359375,10.270353618421051,-10.270353618421051,Low
27500.0,26669.918,830.08203125,830.08203125,3.0184801136363637,3.0184801136363637,Mid
24950.0,23003.73,1946.26953125,1946.26953125,7.800679483967936,7.800679483967936,Mid
5750.0,6598.3936,-848.3935546875,848.3935546875,14.754670516304348,-14.754670516304348,Low
50720.0,45786.688,4933.3125,4933.3125,9.7265625,9.7265625,High
25890.0,30678.453,-4788.453125,4788.453125,18.495377076091156,-18.495377076091156,Mid
24990.0,24359.482,630.517578125,630.517578125,2.523079544317727,2.523079544317727,Mid
11990.0,10937.522,1052.4775390625,1052.4775390625,8.77796112645955,8.77796112645955,Low
14990.0,10758.728,4231.2724609375,4231.2724609375,28.227301273765843,28.227301273765843,Low
46990.0,48302.36,-1312.359375,1312.359375,2.7928482123856138,-2.7928482123856138,High
13995.0,16271.429,-2276.4287109375,2276.4287109375,16.26601436897106,-16.26601436897106,Low
37999.0,11378.113,26620.88671875,26620.88671875,70.05680864956972,70.05680864956972,High
46685.0,47040.938,-355.9375,355.9375,0.7624236906929421,-0.7624236906929421,High
36990.0,28860.193,8129.806640625,8129.806640625,21.97839048560422,21.97839048560422,Mid
24990.0,19885.543,5104.45703125,5104.45703125,20.425998524409763,20.425998524409763,Mid
19990.0,22613.771,-2623.771484375,2623.771484375,13.12542013194097,-13.12542013194097,Low
14990.0,9696.918,5293.08203125,5293.08203125,35.31075404436291,35.31075404436291,Low
22990.0,23661.227,-671.2265625,671.2265625,2.9196457698999567,-2.9196457698999567,Mid
13990.0,13145.936,844.064453125,844.064453125,6.033341337562545,6.033341337562545,Low
62999.0,61811.23,1187.76953125,1187.76953125,1.8853783889426816,1.8853783889426816,High
17990.0,14870.48,3119.51953125,3119.51953125,17.34029756114508,17.34029756114508,Low
18995.0,19005.389,-10.388671875,10.388671875,0.054691612924453806,-0.054691612924453806,Low
14899.0,14657.481,241.5185546875,241.5185546875,1.6210386917746158,1.6210386917746158,Low
31000.0,27065.596,3934.404296875,3934.404296875,12.691626764112904,12.691626764112904,Mid
41990.0,41893.188,96.8125,96.8125,0.23056084782090974,0.23056084782090974,High
10999.0,15780.423,-4781.4228515625,4781.4228515625,43.471432417151554,-43.471432417151554,Low
44450.0,47376.086,-2926.0859375,2926.0859375,6.5828705005624295,-6.5828705005624295,High
41999.0,30079.75,11919.25,11919.25,28.379842377199456,28.379842377199456,High
23990.0,24326.54,-336.5390625,336.5390625,1.4028306065027094,-1.4028306065027094,Mid
29980.0,29655.334,324.666015625,324.666015625,1.0829420134256171,1.0829420134256171,Mid
11950.0,12389.514,-439.513671875,439.513671875,3.6779386767782425,-3.6779386767782425,Low
25999.0,26377.977,-378.9765625,378.9765625,1.457658227239509,-1.457658227239509,Mid
7950.0,9905.93,-1955.9296875,1955.9296875,24.602889150943398,-24.602889150943398,Low
36995.0,38782.016,-1787.015625,1787.015625,4.830424719556697,-4.830424719556697,Mid
29771.0,29823.752,-52.751953125,52.751953125,0.1771924124987404,-0.1771924124987404,Mid
29975.0,33093.918,-3118.91796875,3118.91796875,10.405064115929942,-10.405064115929942,Mid
59990.0,58998.812,991.1875,991.1875,1.6522545424237374,1.6522545424237374,High
53770.0,53366.758,403.2421875,403.2421875,0.7499389761949042,0.7499389761949042,High
11995.0,11156.786,838.2138671875,838.2138671875,6.98802723791163,6.98802723791163,Low
17800.0,19974.994,-2174.994140625,2174.994140625,12.219068205758427,-12.219068205758427,Low
147880.0,119742.77,28137.2265625,28137.2265625,19.02706692081417,19.02706692081417,High
109995.0,25618.857,84376.142578125,84376.142578125,76.70907093788354,76.70907093788354,High
26990.0,23605.441,3384.55859375,3384.55859375,12.540046660800297,12.540046660800297,Mid
20990.0,24552.77,-3562.76953125,3562.76953125,16.97365188780372,-16.97365188780372,Low
28880.0,29443.86,-563.859375,563.859375,1.9524216585872576,-1.9524216585872576,Mid
26990.0,24246.074,2743.92578125,2743.92578125,10.166453431826602,10.166453431826602,Mid
20888.0,23591.15,-2703.150390625,2703.150390625,12.941164259981807,-12.941164259981807,Low
26990.0,27838.549,-848.548828125,848.548828125,3.143937858929233,-3.143937858929233,Mid
23990.0,32661.219,-8671.21875,8671.21875,36.14513859941642,-36.14513859941642,Mid
21000.0,17449.21,3550.7890625,3550.7890625,16.908519345238098,16.908519345238098,Low
49452.0,51936.418,-2484.41796875,2484.41796875,5.023897858023942,-5.023897858023942,High
24990.0,22850.865,2139.134765625,2139.134765625,8.559963047719087,8.559963047719087,Mid
67990.0,62906.78,5083.21875,5083.21875,7.476421164877188,7.476421164877188,High
61990.0,42562.867,19427.1328125,19427.1328125,31.339139881432487,31.339139881432487,High
47990.0,50493.97,-2503.96875,2503.96875,5.217688580954365,-5.217688580954365,High
19990.0,21444.916,-1454.916015625,1454.916015625,7.278219187718859,-7.278219187718859,Low
4999.0,7347.0566,-2348.056640625,2348.056640625,46.970526917883575,-46.970526917883575,Low
17990.0,12201.803,5788.197265625,5788.197265625,32.17452621247915,32.17452621247915,Low
31882.0,38634.574,-6752.57421875,6752.57421875,21.179895297503293,-21.179895297503293,Mid
9900.0,8311.364,1588.6357421875,1588.6357421875,16.046825678661616,16.046825678661616,Low
54888.0,53221.4,1666.6015625,1666.6015625,3.0363678080819123,3.0363678080819123,High
72260.0,75060.766,-2800.765625,2800.765625,3.8759557500691946,-3.8759557500691946,High
22990.0,22299.16,690.83984375,690.83984375,3.0049579980426273,3.0049579980426273,Mid
36990.0,44940.875,-7950.875,7950.875,21.494660719113273,-21.494660719113273,Mid
314600.0,305606.62,8993.375,8993.375,2.8586697393515577,2.8586697393515577,High
11995.0,13769.304,-1774.3037109375,1774.3037109375,14.792027602646938,-14.792027602646938,Low
31990.0,29120.223,2869.77734375,2869.77734375,8.970857592216317,8.970857592216317,Mid
11990.0,10514.281,1475.71875,1475.71875,12.307912844036698,12.307912844036698,Low
21950.0,16308.032,5641.9677734375,5641.9677734375,25.70372561930524,25.70372561930524,Low
22890.0,23273.727,-383.7265625,383.7265625,1.6763938947138488,-1.6763938947138488,Low
45990.0,39193.586,6796.4140625,6796.4140625,14.778025793650793,14.778025793650793,High
32980.0,25678.03,7301.970703125,7301.970703125,22.14060249583081,22.14060249583081,Mid
35850.0,36603.832,-753.83203125,753.83203125,2.102739278242678,-2.102739278242678,Mid
89990.0,99716.414,-9726.4140625,9726.4140625,10.808327661406823,-10.808327661406823,High
42990.0,44631.805,-1641.8046875,1641.8046875,3.8190385845545474,-3.8190385845545474,High
12999.0,15856.656,-2857.65625,2857.65625,21.983662204784984,-21.983662204784984,Low
39990.0,36006.543,3983.45703125,3983.45703125,9.961132861340335,9.961132861340335,High
28990.0,26192.021,2797.978515625,2797.978515625,9.651529891773025,9.651529891773025,Mid
19990.0,22002.35,-2012.349609375,2012.349609375,10.066781437593797,-10.066781437593797,Low
41990.0,41813.836,176.1640625,176.1640625,0.4195381340795427,0.4195381340795427,High
24690.0,23309.668,1380.33203125,1380.33203125,5.5906522124341835,5.5906522124341835,Mid
69990.0,65801.86,4188.140625,4188.140625,5.983912880411487,5.983912880411487,High
37990.0,37092.156,897.84375,897.84375,2.3633686496446433,2.3633686496446433,High
9990.0,8554.608,1435.3916015625,1435.3916015625,14.368284299924925,14.368284299924925,Low
28990.0,21677.318,7312.681640625,7312.681640625,25.224841809675752,25.224841809675752,Mid
47965.0,51786.555,-3821.5546875,3821.5546875,7.967381814865006,-7.967381814865006,High
43885.0,42843.1,1041.8984375,1041.8984375,2.3741561752307168,2.3741561752307168,High
62811.0,61206.68,1604.3203125,1604.3203125,2.5542027869322252,2.5542027869322252,High
23990.0,27505.262,-3515.26171875,3515.26171875,14.653029256982075,-14.653029256982075,Mid
15990.0,18167.084,-2177.083984375,2177.083984375,13.615284455128204,-13.615284455128204,Low
127992.0,130311.16,-2319.15625,2319.15625,1.811954067441715,-1.811954067441715,High
24999.0,34795.414,-9796.4140625,9796.4140625,39.187223738949555,-39.187223738949555,Mid
32990.0,32794.184,195.81640625,195.81640625,0.5935629167929676,0.5935629167929676,Mid
29690.0,29287.22,402.779296875,402.779296875,1.3566160218086898,1.3566160218086898,Mid
15989.0,13771.063,2217.9365234375,2217.9365234375,13.871640024000875,13.871640024000875,Low
37900.0,36499.08,1400.921875,1400.921875,3.6963637862796834,3.6963637862796834,High
13989.0,11897.784,2091.2158203125,2091.2158203125,14.949001503413395,14.949001503413395,Low
14850.0,15723.605,-873.60546875,873.60546875,5.88286510942761,-5.88286510942761,Low
48990.0,43798.93,5191.0703125,5191.0703125,10.59618353235354,10.59618353235354,High
27999.0,32642.691,-4643.69140625,4643.69140625,16.585204493910496,-16.585204493910496,Mid
36990.0,34396.16,2593.83984375,2593.83984375,7.012273165044607,7.012273165044607,Mid
22990.0,20234.168,2755.83203125,2755.83203125,11.987090175076121,11.987090175076121,Mid
8990.0,7976.1455,1013.8544921875,1013.8544921875,11.277580558259178,11.277580558259178,Low
24900.0,26348.184,-1448.18359375,1448.18359375,5.815998368473895,-5.815998368473895,Mid
54990.0,49406.5,5583.5,5583.5,10.153664302600472,10.153664302600472,High
19000.0,16481.121,2518.87890625,2518.87890625,13.257257401315789,13.257257401315789,Low
23990.0,21764.055,2225.9453125,2225.9453125,9.278638234681118,9.278638234681118,Mid
22900.0,24837.37,-1937.369140625,1937.369140625,8.460127251637555,-8.460127251637555,Low
36990.0,35564.785,1425.21484375,1425.21484375,3.8529733542849423,3.8529733542849423,Mid
14990.0,12548.668,2441.33203125,2441.33203125,16.28640447798532,16.28640447798532,Low
25990.0,23961.348,2028.65234375,2028.65234375,7.805511134090034,7.805511134090034,Mid
25980.0,28946.252,-2966.251953125,2966.251953125,11.417444007409545,-11.417444007409545,Mid
50970.0,44270.28,6699.71875,6699.71875,13.1444354522268,13.1444354522268,High
21888.0,20324.354,1563.646484375,1563.646484375,7.143852724666484,7.143852724666484,Low
